year,value,metric,iso_code
2000,3.7,Education Expenditure (% of GDP),CIV
2000,8.1,Education Expenditure (% of GDP),DNK
2000,9.7,Education Expenditure (% of GDP),DJI
2000,1.9,Education Expenditure (% of GDP),DOM
2000,1.2,Education Expenditure (% of GDP),ECU
2000,2.8,Education Expenditure (% of GDP),SLV
2000,5.3,Education Expenditure (% of GDP),EST
2000,5.5,Education Expenditure (% of GDP),SWZ
2000,4.0,Education Expenditure (% of GDP),ETH
2000,5.9,Education Expenditure (% of GDP),FJI
2000,5.7,Education Expenditure (% of GDP),FIN
2000,3.8,Education Expenditure (% of GDP),GAB
2000,1.5,Education Expenditure (% of GDP),GMB
2000,2.2,Education Expenditure (% of GDP),GEO
2000,3.2,Education Expenditure (% of GDP),GRC
2000,2.6,Education Expenditure (% of GDP),GIN
2000,8.5,Education Expenditure (% of GDP),GUY
2000,4.9,Education Expenditure (% of GDP),HUN
2000,6.4,Education Expenditure (% of GDP),ISL
2000,4.3,Education Expenditure (% of GDP),IND
2000,4.0,Education Expenditure (% of GDP),IRN
2000,4.1,Education Expenditure (% of GDP),IRL
2000,6.1,Education Expenditure (% of GDP),ISR
2000,4.3,Education Expenditure (% of GDP),ITA
2000,5.0,Education Expenditure (% of GDP),JAM
2000,3.3,Education Expenditure (% of GDP),KAZ
2000,5.2,Education Expenditure (% of GDP),KEN
2000,11.2,Education Expenditure (% of GDP),KIR
2000,3.5,Education Expenditure (% of GDP),KGZ
2000,1.5,Education Expenditure (% of GDP),LAO
2000,5.3,Education Expenditure (% of GDP),LVA
2000,10.1,Education Expenditure (% of GDP),LSO
2000,2.9,Education Expenditure (% of GDP),MDG
2000,5.2,Education Expenditure (% of GDP),MWI
2000,6.0,Education Expenditure (% of GDP),MYS
2000,3.0,Education Expenditure (% of GDP),MLI
2000,3.8,Education Expenditure (% of GDP),MUS
2000,4.0,Education Expenditure (% of GDP),MEX
2000,6.7,Education Expenditure (% of GDP),FSM
2000,4.5,Education Expenditure (% of GDP),MDA
2000,5.5,Education Expenditure (% of GDP),MNG
2000,7.0,Education Expenditure (% of GDP),NAM
2000,3.0,Education Expenditure (% of GDP),NPL
2000,4.6,Education Expenditure (% of GDP),NLD
2000,3.0,Education Expenditure (% of GDP),NIC
2000,3.2,Education Expenditure (% of GDP),NER
2000,6.5,Education Expenditure (% of GDP),NOR
2000,3.2,Education Expenditure (% of GDP),OMN
2000,1.8,Education Expenditure (% of GDP),PAK
2000,8.1,Education Expenditure (% of GDP),PLW
2000,4.8,Education Expenditure (% of GDP),PAN
2000,4.2,Education Expenditure (% of GDP),PRY
2000,3.2,Education Expenditure (% of GDP),PER
2000,3.3,Education Expenditure (% of GDP),PHL
2000,5.0,Education Expenditure (% of GDP),POL
2000,5.2,Education Expenditure (% of GDP),PRT
2000,3.7,Education Expenditure (% of GDP),QAT
2000,2.9,Education Expenditure (% of GDP),ROU
2000,2.9,Education Expenditure (% of GDP),RUS
2000,3.9,Education Expenditure (% of GDP),RWA
2000,4.6,Education Expenditure (% of GDP),KNA
2000,7.9,Education Expenditure (% of GDP),VCT
2000,3.6,Education Expenditure (% of GDP),WSM
2000,5.9,Education Expenditure (% of GDP),SAU
2000,2.5,Education Expenditure (% of GDP),SEN
2000,4.9,Education Expenditure (% of GDP),SLE
2000,3.3,Education Expenditure (% of GDP),SGP
2000,3.9,Education Expenditure (% of GDP),SVK
2000,5.4,Education Expenditure (% of GDP),ZAF
2000,4.2,Education Expenditure (% of GDP),ESP
2000,1.0,Education Expenditure (% of GDP),SDN
2000,6.8,Education Expenditure (% of GDP),SWE
2000,4.8,Education Expenditure (% of GDP),CHE
2000,2.3,Education Expenditure (% of GDP),TJK
2000,5.3,Education Expenditure (% of GDP),THA
2000,3.9,Education Expenditure (% of GDP),TGO
2000,4.9,Education Expenditure (% of GDP),TON
2000,2.8,Education Expenditure (% of GDP),TTO
2000,6.2,Education Expenditure (% of GDP),TUN
2000,2.5,Education Expenditure (% of GDP),TUR
2000,2.5,Education Expenditure (% of GDP),UGA
2000,4.2,Education Expenditure (% of GDP),UKR
2000,4.1,Education Expenditure (% of GDP),GBR
2000,2.4,Education Expenditure (% of GDP),URY
2000,7.0,Education Expenditure (% of GDP),VUT
2000,9.6,Education Expenditure (% of GDP),YEM
2000,1.8,Education Expenditure (% of GDP),ZMB
2005,3.3,Education Expenditure (% of GDP),ALB
2005,1.6,Education Expenditure (% of GDP),AND
2005,2.1,Education Expenditure (% of GDP),AGO
2005,3.9,Education Expenditure (% of GDP),ARG
2005,2.7,Education Expenditure (% of GDP),ARM
2005,4.9,Education Expenditure (% of GDP),AUS
2005,5.2,Education Expenditure (% of GDP),AUT
2005,3.0,Education Expenditure (% of GDP),AZE
2005,5.6,Education Expenditure (% of GDP),BRB
2005,5.9,Education Expenditure (% of GDP),BLR
2005,5.8,Education Expenditure (% of GDP),BEL
2005,3.6,Education Expenditure (% of GDP),BEN
2005,7.1,Education Expenditure (% of GDP),BTN
2005,10.7,Education Expenditure (% of GDP),BWA
2005,4.5,Education Expenditure (% of GDP),BRA
2005,4.1,Education Expenditure (% of GDP),BGR
2005,4.4,Education Expenditure (% of GDP),BFA
2005,3.6,Education Expenditure (% of GDP),BDI
2005,2.9,Education Expenditure (% of GDP),CMR
2005,4.8,Education Expenditure (% of GDP),CAN
2005,1.7,Education Expenditure (% of GDP),CAF
2005,1.7,Education Expenditure (% of GDP),TCD
2005,3.3,Education Expenditure (% of GDP),CHL
2005,4.0,Education Expenditure (% of GDP),COL
2005,1.8,Education Expenditure (% of GDP),COG
2005,10.6,Education Expenditure (% of GDP),CUB
2005,6.3,Education Expenditure (% of GDP),CYP
2005,3.9,Education Expenditure (% of GDP),CZE
2005,4.1,Education Expenditure (% of GDP),CIV
2005,8.1,Education Expenditure (% of GDP),DNK
2005,8.4,Education Expenditure (% of GDP),DJI
2005,4.8,Education Expenditure (% of GDP),EGY
2005,3.2,Education Expenditure (% of GDP),SLV
2005,4.8,Education Expenditure (% of GDP),EST
2005,6.5,Education Expenditure (% of GDP),SWZ
2005,5.1,Education Expenditure (% of GDP),FJI
2005,6.0,Education Expenditure (% of GDP),FIN
2005,1.1,Education Expenditure (% of GDP),GMB
2005,2.5,Education Expenditure (% of GDP),GEO
2005,7.4,Education Expenditure (% of GDP),GHA
2005,4.0,Education Expenditure (% of GDP),GRC
2005,1.8,Education Expenditure (% of GDP),GIN
2005,8.1,Education Expenditure (% of GDP),GUY
2005,4.1,Education Expenditure (% of GDP),HKG
2005,5.3,Education Expenditure (% of GDP),HUN
2005,7.4,Education Expenditure (% of GDP),ISL
2005,3.2,Education Expenditure (% of GDP),IND
2005,2.9,Education Expenditure (% of GDP),IDN
2005,4.1,Education Expenditure (% of GDP),IRN
2005,4.5,Education Expenditure (% of GDP),IRL
2005,5.8,Education Expenditure (% of GDP),ISR
2005,4.2,Education Expenditure (% of GDP),ITA
2005,4.6,Education Expenditure (% of GDP),JAM
2005,2.3,Education Expenditure (% of GDP),KAZ
2005,7.3,Education Expenditure (% of GDP),KEN
2005,4.7,Education Expenditure (% of GDP),KWT
2005,4.9,Education Expenditure (% of GDP),KGZ
2005,2.4,Education Expenditure (% of GDP),LAO
2005,2.6,Education Expenditure (% of GDP),LBN
2005,12.1,Education Expenditure (% of GDP),LSO
2005,4.9,Education Expenditure (% of GDP),LTU
2005,3.8,Education Expenditure (% of GDP),MDG
2005,5.0,Education Expenditure (% of GDP),MDV
2005,3.5,Education Expenditure (% of GDP),MLI
2005,4.1,Education Expenditure (% of GDP),MUS
2005,4.8,Education Expenditure (% of GDP),MEX
2005,7.2,Education Expenditure (% of GDP),MDA
2005,4.4,Education Expenditure (% of GDP),MOZ
2005,3.4,Education Expenditure (% of GDP),NPL
2005,5.1,Education Expenditure (% of GDP),NLD
2005,6.3,Education Expenditure (% of GDP),NZL
2005,6.9,Education Expenditure (% of GDP),NOR
2005,3.5,Education Expenditure (% of GDP),OMN
2005,2.3,Education Expenditure (% of GDP),PAK
2005,2.8,Education Expenditure (% of GDP),PER
2005,2.4,Education Expenditure (% of GDP),PHL
2005,5.4,Education Expenditure (% of GDP),POL
2005,5.1,Education Expenditure (% of GDP),PRT
2005,4.0,Education Expenditure (% of GDP),QAT
2005,3.5,Education Expenditure (% of GDP),ROU
2005,3.8,Education Expenditure (% of GDP),RUS
2005,3.6,Education Expenditure (% of GDP),KNA
2005,4.7,Education Expenditure (% of GDP),LCA
2005,6.4,Education Expenditure (% of GDP),VCT
2005,4.9,Education Expenditure (% of GDP),STP
2005,5.4,Education Expenditure (% of GDP),SAU
2005,4.1,Education Expenditure (% of GDP),SEN
2005,2.8,Education Expenditure (% of GDP),SLE
2005,3.2,Education Expenditure (% of GDP),SGP
2005,3.8,Education Expenditure (% of GDP),SVK
2005,5.6,Education Expenditure (% of GDP),SVN
2005,5.1,Education Expenditure (% of GDP),ZAF
2005,4.1,Education Expenditure (% of GDP),ESP
2005,1.6,Education Expenditure (% of GDP),SDN
2005,6.6,Education Expenditure (% of GDP),SWE
2005,5.2,Education Expenditure (% of GDP),CHE
2005,3.5,Education Expenditure (% of GDP),TJK
2005,3.5,Education Expenditure (% of GDP),TZA
2005,3.9,Education Expenditure (% of GDP),THA
2005,3.2,Education Expenditure (% of GDP),TGO
2005,6.5,Education Expenditure (% of GDP),TUN
2005,6.1,Education Expenditure (% of GDP),UKR
2005,5.0,Education Expenditure (% of GDP),GBR
2005,2.7,Education Expenditure (% of GDP),URY
2005,1.7,Education Expenditure (% of GDP),ZMB
2010,3.5,Education Expenditure (% of GDP),AFG
2010,3.1,Education Expenditure (% of GDP),AND
2010,3.4,Education Expenditure (% of GDP),AGO
2010,5.0,Education Expenditure (% of GDP),ARG
2010,3.2,Education Expenditure (% of GDP),ARM
2010,5.5,Education Expenditure (% of GDP),AUS
2010,5.7,Education Expenditure (% of GDP),AUT
2010,2.8,Education Expenditure (% of GDP),AZE
2010,6.0,Education Expenditure (% of GDP),BRB
2010,5.1,Education Expenditure (% of GDP),BLR
2010,6.4,Education Expenditure (% of GDP),BEL
2010,6.6,Education Expenditure (% of GDP),BLZ
2010,5.0,Education Expenditure (% of GDP),BEN
2010,4.0,Education Expenditure (% of GDP),BTN
2010,5.6,Education Expenditure (% of GDP),BRA
2010,2.0,Education Expenditure (% of GDP),BRN
2010,3.9,Education Expenditure (% of GDP),BGR
2010,3.9,Education Expenditure (% of GDP),BFA
2010,6.8,Education Expenditure (% of GDP),BDI
2010,5.6,Education Expenditure (% of GDP),CPV
2010,1.5,Education Expenditure (% of GDP),KHM
2010,3.0,Education Expenditure (% of GDP),CMR
2010,5.4,Education Expenditure (% of GDP),CAN
2010,1.1,Education Expenditure (% of GDP),CAF
2010,2.0,Education Expenditure (% of GDP),TCD
2010,4.2,Education Expenditure (% of GDP),CHL
2010,4.8,Education Expenditure (% of GDP),COL
2010,6.2,Education Expenditure (% of GDP),COG
2010,1.5,Education Expenditure (% of GDP),COD
2010,6.6,Education Expenditure (% of GDP),CRI
2010,4.2,Education Expenditure (% of GDP),HRV
2010,12.8,Education Expenditure (% of GDP),CUB
2010,6.6,Education Expenditure (% of GDP),CYP
2010,4.1,Education Expenditure (% of GDP),CZE
2010,4.6,Education Expenditure (% of GDP),CIV
2010,8.6,Education Expenditure (% of GDP),DNK
2010,4.5,Education Expenditure (% of GDP),DJI
2010,4.5,Education Expenditure (% of GDP),ECU
2010,4.0,Education Expenditure (% of GDP),SLV
2010,5.5,Education Expenditure (% of GDP),EST
2010,6.1,Education Expenditure (% of GDP),SWZ
2010,4.5,Education Expenditure (% of GDP),ETH
2010,6.5,Education Expenditure (% of GDP),FIN
2010,3.1,Education Expenditure (% of GDP),GAB
2010,4.2,Education Expenditure (% of GDP),GMB
2010,4.9,Education Expenditure (% of GDP),DEU
2010,5.5,Education Expenditure (% of GDP),GHA
2010,2.8,Education Expenditure (% of GDP),GTM
2010,2.6,Education Expenditure (% of GDP),GIN
2010,1.9,Education Expenditure (% of GDP),GNB
2010,3.6,Education Expenditure (% of GDP),GUY
2010,3.5,Education Expenditure (% of GDP),HKG
2010,4.8,Education Expenditure (% of GDP),HUN
2010,7.0,Education Expenditure (% of GDP),ISL
2010,3.4,Education Expenditure (% of GDP),IND
2010,2.8,Education Expenditure (% of GDP),IDN
2010,3.7,Education Expenditure (% of GDP),IRN
2010,6.0,Education Expenditure (% of GDP),IRL
2010,5.5,Education Expenditure (% of GDP),ISR
2010,4.4,Education Expenditure (% of GDP),ITA
2010,6.4,Education Expenditure (% of GDP),JAM
2010,5.5,Education Expenditure (% of GDP),KEN
2010,5.8,Education Expenditure (% of GDP),KGZ
2010,1.7,Education Expenditure (% of GDP),LAO
2010,5.1,Education Expenditure (% of GDP),LVA
2010,1.6,Education Expenditure (% of GDP),LBN
2010,5.3,Education Expenditure (% of GDP),LTU
2010,3.5,Education Expenditure (% of GDP),MWI
2010,5.0,Education Expenditure (% of GDP),MYS
2010,4.1,Education Expenditure (% of GDP),MDV
2010,3.3,Education Expenditure (% of GDP),MLI
2010,6.5,Education Expenditure (% of GDP),MLT
2010,3.6,Education Expenditure (% of GDP),MRT
2010,3.6,Education Expenditure (% of GDP),MUS
2010,5.2,Education Expenditure (% of GDP),MEX
2010,7.6,Education Expenditure (% of GDP),MDA
2010,4.6,Education Expenditure (% of GDP),MNG
2010,8.3,Education Expenditure (% of GDP),NAM
2010,3.6,Education Expenditure (% of GDP),NPL
2010,5.5,Education Expenditure (% of GDP),NLD
2010,7.0,Education Expenditure (% of GDP),NZL
2010,4.5,Education Expenditure (% of GDP),NIC
2010,3.7,Education Expenditure (% of GDP),NER
2010,6.7,Education Expenditure (% of GDP),NOR
2010,2.3,Education Expenditure (% of GDP),PAK
2010,6.7,Education Expenditure (% of GDP),PSE
2010,2.8,Education Expenditure (% of GDP),PRY
2010,2.9,Education Expenditure (% of GDP),PER
2010,5.1,Education Expenditure (% of GDP),POL
2010,5.4,Education Expenditure (% of GDP),PRT
2010,4.5,Education Expenditure (% of GDP),QAT
2010,3.5,Education Expenditure (% of GDP),ROU
2010,4.9,Education Expenditure (% of GDP),RWA
2010,3.8,Education Expenditure (% of GDP),LCA
2010,5.1,Education Expenditure (% of GDP),VCT
2010,2.3,Education Expenditure (% of GDP),SMR
2010,9.7,Education Expenditure (% of GDP),STP
2010,5.2,Education Expenditure (% of GDP),SEN
2010,4.3,Education Expenditure (% of GDP),SRB
2010,2.6,Education Expenditure (% of GDP),SLE
2010,3.1,Education Expenditure (% of GDP),SGP
2010,4.1,Education Expenditure (% of GDP),SVK
2010,5.6,Education Expenditure (% of GDP),SVN
2010,9.9,Education Expenditure (% of GDP),SLB
2010,5.7,Education Expenditure (% of GDP),ZAF
2010,4.8,Education Expenditure (% of GDP),ESP
2010,1.7,Education Expenditure (% of GDP),LKA
2010,6.6,Education Expenditure (% of GDP),SWE
2010,4.9,Education Expenditure (% of GDP),CHE
2010,4.0,Education Expenditure (% of GDP),TJK
2010,4.5,Education Expenditure (% of GDP),TZA
2010,3.5,Education Expenditure (% of GDP),THA
2010,2.4,Education Expenditure (% of GDP),TLS
2010,4.1,Education Expenditure (% of GDP),TGO
2010,6.3,Education Expenditure (% of GDP),TUN
2010,2.4,Education Expenditure (% of GDP),UGA
2010,5.7,Education Expenditure (% of GDP),GBR
2010,5.1,Education Expenditure (% of GDP),VNM
2010,1.5,Education Expenditure (% of GDP),ZWE
2011,3.5,Education Expenditure (% of GDP),AFG
2011,3.1,Education Expenditure (% of GDP),AND
2011,5.3,Education Expenditure (% of GDP),ARG
2011,3.1,Education Expenditure (% of GDP),ARM
2011,5.1,Education Expenditure (% of GDP),AUS
2011,5.6,Education Expenditure (% of GDP),AUT
2011,2.4,Education Expenditure (% of GDP),AZE
2011,2.1,Education Expenditure (% of GDP),BGD
2011,4.7,Education Expenditure (% of GDP),BLR
2011,6.4,Education Expenditure (% of GDP),BEL
2011,4.7,Education Expenditure (% of GDP),BTN
2011,5.7,Education Expenditure (% of GDP),BRA
2011,3.3,Education Expenditure (% of GDP),BRN
2011,3.6,Education Expenditure (% of GDP),BGR
2011,4.5,Education Expenditure (% of GDP),BFA
2011,6.3,Education Expenditure (% of GDP),BDI
2011,5.0,Education Expenditure (% of GDP),CPV
2011,1.5,Education Expenditure (% of GDP),KHM
2011,2.8,Education Expenditure (% of GDP),CMR
2011,5.3,Education Expenditure (% of GDP),CAN
2011,1.1,Education Expenditure (% of GDP),CAF
2011,2.3,Education Expenditure (% of GDP),TCD
2011,4.0,Education Expenditure (% of GDP),CHL
2011,4.5,Education Expenditure (% of GDP),COL
2011,2.8,Education Expenditure (% of GDP),COM
2011,6.5,Education Expenditure (% of GDP),CRI
2011,4.1,Education Expenditure (% of GDP),HRV
2011,6.6,Education Expenditure (% of GDP),CYP
2011,4.3,Education Expenditure (% of GDP),CZE
2011,4.1,Education Expenditure (% of GDP),CIV
2011,8.5,Education Expenditure (% of GDP),DNK
2011,4.7,Education Expenditure (% of GDP),ECU
2011,3.9,Education Expenditure (% of GDP),SLV
2011,5.0,Education Expenditure (% of GDP),EST
2011,6.9,Education Expenditure (% of GDP),SWZ
2011,5.5,Education Expenditure (% of GDP),ETH
2011,4.2,Education Expenditure (% of GDP),FJI
2011,6.5,Education Expenditure (% of GDP),FIN
2011,3.0,Education Expenditure (% of GDP),GAB
2011,3.9,Education Expenditure (% of GDP),GMB
2011,2.7,Education Expenditure (% of GDP),GEO
2011,4.8,Education Expenditure (% of GDP),DEU
2011,8.1,Education Expenditure (% of GDP),GHA
2011,2.9,Education Expenditure (% of GDP),GTM
2011,2.3,Education Expenditure (% of GDP),GIN
2011,1.9,Education Expenditure (% of GDP),GNB
2011,3.6,Education Expenditure (% of GDP),GUY
2011,3.4,Education Expenditure (% of GDP),HKG
2011,4.6,Education Expenditure (% of GDP),HUN
2011,6.8,Education Expenditure (% of GDP),ISL
2011,3.8,Education Expenditure (% of GDP),IND
2011,3.2,Education Expenditure (% of GDP),IDN
2011,3.5,Education Expenditure (% of GDP),IRN
2011,5.9,Education Expenditure (% of GDP),IRL
2011,5.6,Education Expenditure (% of GDP),ISR
2011,4.1,Education Expenditure (% of GDP),ITA
2011,6.3,Education Expenditure (% of GDP),JAM
2011,5.3,Education Expenditure (% of GDP),KEN
2011,6.8,Education Expenditure (% of GDP),KGZ
2011,1.7,Education Expenditure (% of GDP),LAO
2011,4.9,Education Expenditure (% of GDP),LVA
2011,1.6,Education Expenditure (% of GDP),LBN
2011,2.6,Education Expenditure (% of GDP),LIE
2011,5.1,Education Expenditure (% of GDP),LTU
2011,2.8,Education Expenditure (% of GDP),MDG
2011,4.2,Education Expenditure (% of GDP),MWI
2011,5.8,Education Expenditure (% of GDP),MYS
2011,3.5,Education Expenditure (% of GDP),MDV
2011,3.8,Education Expenditure (% of GDP),MLI
2011,7.8,Education Expenditure (% of GDP),MLT
2011,3.1,Education Expenditure (% of GDP),MRT
2011,3.3,Education Expenditure (% of GDP),MUS
2011,5.1,Education Expenditure (% of GDP),MEX
2011,7.1,Education Expenditure (% of GDP),MDA
2011,4.6,Education Expenditure (% of GDP),MNG
2011,0.8,Education Expenditure (% of GDP),MMR
2011,3.8,Education Expenditure (% of GDP),NPL
2011,5.5,Education Expenditure (% of GDP),NLD
2011,6.9,Education Expenditure (% of GDP),NZL
2011,4.2,Education Expenditure (% of GDP),NER
2011,6.4,Education Expenditure (% of GDP),NOR
2011,2.2,Education Expenditure (% of GDP),PAK
2011,5.7,Education Expenditure (% of GDP),PSE
2011,3.2,Education Expenditure (% of GDP),PAN
2011,3.7,Education Expenditure (% of GDP),PRY
2011,2.7,Education Expenditure (% of GDP),PER
2011,4.8,Education Expenditure (% of GDP),POL
2011,5.1,Education Expenditure (% of GDP),PRT
2011,4.0,Education Expenditure (% of GDP),QAT
2011,3.1,Education Expenditure (% of GDP),ROU
2011,4.6,Education Expenditure (% of GDP),RWA
2011,3.8,Education Expenditure (% of GDP),LCA
2011,2.4,Education Expenditure (% of GDP),SMR
2011,4.9,Education Expenditure (% of GDP),SEN
2011,4.2,Education Expenditure (% of GDP),SRB
2011,3.6,Education Expenditure (% of GDP),SYC
2011,2.7,Education Expenditure (% of GDP),SLE
2011,3.0,Education Expenditure (% of GDP),SGP
2011,4.0,Education Expenditure (% of GDP),SVK
2011,5.6,Education Expenditure (% of GDP),SVN
2011,6.0,Education Expenditure (% of GDP),ZAF
2011,0.8,Education Expenditure (% of GDP),SSD
2011,4.9,Education Expenditure (% of GDP),ESP
2011,1.8,Education Expenditure (% of GDP),LKA
2011,6.5,Education Expenditure (% of GDP),SWE
2011,5.0,Education Expenditure (% of GDP),CHE
2011,3.9,Education Expenditure (% of GDP),TJK
2011,4.8,Education Expenditure (% of GDP),THA
2011,1.9,Education Expenditure (% of GDP),TLS
2011,4.3,Education Expenditure (% of GDP),TGO
2011,3.0,Education Expenditure (% of GDP),UGA
2011,6.2,Education Expenditure (% of GDP),UKR
2011,5.6,Education Expenditure (% of GDP),GBR
2011,4.4,Education Expenditure (% of GDP),URY
2011,4.8,Education Expenditure (% of GDP),VNM
2012,2.6,Education Expenditure (% of GDP),AFG
2012,5.3,Education Expenditure (% of GDP),ARG
2012,2.8,Education Expenditure (% of GDP),ARM
2012,4.9,Education Expenditure (% of GDP),AUS
2012,5.5,Education Expenditure (% of GDP),AUT
2012,2.1,Education Expenditure (% of GDP),AZE
2012,2.6,Education Expenditure (% of GDP),BHR
2012,2.2,Education Expenditure (% of GDP),BGD
2012,5.3,Education Expenditure (% of GDP),BRB
2012,5.0,Education Expenditure (% of GDP),BLR
2012,4.9,Education Expenditure (% of GDP),BEN
2012,5.9,Education Expenditure (% of GDP),BRA
2012,2.9,Education Expenditure (% of GDP),BRN
2012,3.5,Education Expenditure (% of GDP),BGR
2012,4.1,Education Expenditure (% of GDP),BFA
2012,6.2,Education Expenditure (% of GDP),BDI
2012,1.6,Education Expenditure (% of GDP),KHM
2012,2.7,Education Expenditure (% of GDP),CMR
2012,2.2,Education Expenditure (% of GDP),TCD
2012,4.4,Education Expenditure (% of GDP),COL
2012,2.7,Education Expenditure (% of GDP),COM
2012,6.7,Education Expenditure (% of GDP),CRI
2012,4.3,Education Expenditure (% of GDP),CZE
2012,4.7,Education Expenditure (% of GDP),CIV
2012,7.2,Education Expenditure (% of GDP),DNK
2012,4.6,Education Expenditure (% of GDP),ECU
2012,3.7,Education Expenditure (% of GDP),SLV
2012,4.7,Education Expenditure (% of GDP),EST
2012,5.6,Education Expenditure (% of GDP),ETH
2012,7.2,Education Expenditure (% of GDP),FIN
2012,3.0,Education Expenditure (% of GDP),GAB
2012,4.1,Education Expenditure (% of GDP),GMB
2012,2.0,Education Expenditure (% of GDP),GEO
2012,4.9,Education Expenditure (% of GDP),DEU
2012,7.9,Education Expenditure (% of GDP),GHA
2012,3.0,Education Expenditure (% of GDP),GTM
2012,1.8,Education Expenditure (% of GDP),GIN
2012,2.0,Education Expenditure (% of GDP),GNB
2012,3.2,Education Expenditure (% of GDP),GUY
2012,3.5,Education Expenditure (% of GDP),HKG
2012,4.2,Education Expenditure (% of GDP),HUN
2012,7.6,Education Expenditure (% of GDP),ISL
2012,3.9,Education Expenditure (% of GDP),IND
2012,3.4,Education Expenditure (% of GDP),IDN
2012,3.2,Education Expenditure (% of GDP),IRN
2012,5.8,Education Expenditure (% of GDP),IRL
2012,5.7,Education Expenditure (% of GDP),ISR
2012,4.1,Education Expenditure (% of GDP),ITA
2012,6.1,Education Expenditure (% of GDP),JAM
2012,5.5,Education Expenditure (% of GDP),KEN
2012,7.4,Education Expenditure (% of GDP),KGZ
2012,1.8,Education Expenditure (% of GDP),LAO
2012,6.6,Education Expenditure (% of GDP),LVA
2012,2.1,Education Expenditure (% of GDP),LBN
2012,1.8,Education Expenditure (% of GDP),LBR
2012,4.8,Education Expenditure (% of GDP),LTU
2012,4.1,Education Expenditure (% of GDP),LUX
2012,2.7,Education Expenditure (% of GDP),MDG
2012,5.7,Education Expenditure (% of GDP),MYS
2012,3.8,Education Expenditure (% of GDP),MDV
2012,3.5,Education Expenditure (% of GDP),MLI
2012,6.5,Education Expenditure (% of GDP),MLT
2012,2.8,Education Expenditure (% of GDP),MRT
2012,3.4,Education Expenditure (% of GDP),MUS
2012,5.1,Education Expenditure (% of GDP),MEX
2012,7.0,Education Expenditure (% of GDP),MDA
2012,5.2,Education Expenditure (% of GDP),MNG
2012,6.1,Education Expenditure (% of GDP),MOZ
2012,3.8,Education Expenditure (% of GDP),NPL
2012,5.4,Education Expenditure (% of GDP),NLD
2012,7.2,Education Expenditure (% of GDP),NZL
2012,4.3,Education Expenditure (% of GDP),NER
2012,7.4,Education Expenditure (% of GDP),NOR
2012,2.1,Education Expenditure (% of GDP),PAK
2012,5.1,Education Expenditure (% of GDP),PSE
2012,3.7,Education Expenditure (% of GDP),PRY
2012,2.9,Education Expenditure (% of GDP),PER
2012,4.8,Education Expenditure (% of GDP),POL
2012,4.9,Education Expenditure (% of GDP),PRT
2012,3.5,Education Expenditure (% of GDP),QAT
2012,3.0,Education Expenditure (% of GDP),ROU
2012,3.8,Education Expenditure (% of GDP),RUS
2012,4.6,Education Expenditure (% of GDP),RWA
2012,3.6,Education Expenditure (% of GDP),LCA
2012,6.3,Education Expenditure (% of GDP),STP
2012,4.7,Education Expenditure (% of GDP),SEN
2012,4.2,Education Expenditure (% of GDP),SRB
2012,2.6,Education Expenditure (% of GDP),SYC
2012,2.9,Education Expenditure (% of GDP),SLE
2012,3.1,Education Expenditure (% of GDP),SGP
2012,3.9,Education Expenditure (% of GDP),SVK
2012,5.6,Education Expenditure (% of GDP),SVN
2012,6.4,Education Expenditure (% of GDP),ZAF
2012,4.4,Education Expenditure (% of GDP),ESP
2012,1.5,Education Expenditure (% of GDP),LKA
2012,7.6,Education Expenditure (% of GDP),SWE
2012,5.0,Education Expenditure (% of GDP),CHE
2012,4.0,Education Expenditure (% of GDP),TJK
2012,4.5,Education Expenditure (% of GDP),THA
2012,1.2,Education Expenditure (% of GDP),TLS
2012,4.7,Education Expenditure (% of GDP),TGO
2012,6.3,Education Expenditure (% of GDP),TUN
2012,3.0,Education Expenditure (% of GDP),TKM
2012,2.5,Education Expenditure (% of GDP),UGA
2012,6.7,Education Expenditure (% of GDP),UKR
2012,5.5,Education Expenditure (% of GDP),VNM
2012,6.1,Education Expenditure (% of GDP),ZWE
2013,3.5,Education Expenditure (% of GDP),AFG
2013,3.5,Education Expenditure (% of GDP),ALB
2013,2.4,Education Expenditure (% of GDP),AND
2013,5.4,Education Expenditure (% of GDP),ARG
2013,2.6,Education Expenditure (% of GDP),ARM
2013,5.2,Education Expenditure (% of GDP),AUS
2013,5.5,Education Expenditure (% of GDP),AUT
2013,2.4,Education Expenditure (% of GDP),AZE
2013,2.5,Education Expenditure (% of GDP),BHR
2013,2.0,Education Expenditure (% of GDP),BGD
2013,5.1,Education Expenditure (% of GDP),BRB
2013,5.0,Education Expenditure (% of GDP),BLR
2013,6.6,Education Expenditure (% of GDP),BEL
2013,6.3,Education Expenditure (% of GDP),BLZ
2013,4.5,Education Expenditure (% of GDP),BEN
2013,5.6,Education Expenditure (% of GDP),BTN
2013,5.8,Education Expenditure (% of GDP),BRA
2013,4.1,Education Expenditure (% of GDP),BGR
2013,4.6,Education Expenditure (% of GDP),BFA
2013,6.0,Education Expenditure (% of GDP),BDI
2013,5.0,Education Expenditure (% of GDP),CPV
2013,2.1,Education Expenditure (% of GDP),KHM
2013,2.8,Education Expenditure (% of GDP),CMR
2013,2.9,Education Expenditure (% of GDP),TCD
2013,4.5,Education Expenditure (% of GDP),CHL
2013,4.9,Education Expenditure (% of GDP),COL
2013,2.4,Education Expenditure (% of GDP),COM
