"Population with at least some secondary education (% ages 25 and older)"
"Dimension: Education"
"SDG 4.4 By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship"
"Definition: Percentage of the population ages 25 and older that has reached (but not necessarily completed) a secondary level of education."
"Source: UNESCO Institute for Statistics (2020) and Barro and Lee (2018)."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019",""
"95"," Tunisia","19.5","","23.8","","28.9","","33.9","","39.3","","40.4","","39.8","","41.0","","42.2","","43.4","","44.6","","44.8","","44.8","","44.9","a"
"54"," Turkey","19.4","","22.2","","27.1","","30.6","","44.2","","47.9","","49.4","","50.9","","54.0","","52.2","","58.3","","60.3","","60.3","","60.3","a"
"159"," Uganda","11.0","","11.8","","11.5","","17.4","","28.8","","29.3","","29.8","","30.3","","30.8","","30.8","","31.3","","31.7","","32.1","","32.2","a,c"
"74"," Ukraine","77.5","","85.5","","88.2","","91.7","","93.5","","93.9","","94.3","","94.7","","95.1","","95.1","","95.5","","95.1","","94.6","","94.6","a,e"
"31"," United Arab Emirates","42.7","","53.8","","61.9","","62.7","","64.3","","65.1","","66.0","","66.9","","67.7","","67.7","","70.7","","78.9","","78.9","","78.9","a"
"13"," United Kingdom","52.2","","56.8","","60.6","","73.3","","99.8","","99.9","","83.2","","83.0","","82.9","","82.9","","83.5","","78.1","","78.2","","78.8","a"
"17"," United States","89.6","","95.8","","96.3","","93.7","","94.8","","94.9","","95.0","","95.2","","95.3","","95.3","","95.6","","95.8","","96.0","","96.0","a"
"55"," Uruguay","40.0","","42.2","","48.0","","47.1","","49.5","","51.2","","52.5","","52.3","","53.4","","54.1","","54.9","","56.0","","56.8","","56.8","a"
"106"," Uzbekistan","..","","..","","..","","..","","98.2","","98.8","","99.3","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9","a"
"140"," Vanuatu","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","0.0","a"
"113"," Venezuela (Bolivarian Republic of)","23.8","","27.6","","28.7","","45.2","","58.4","","63.0","","65.0","","66.9","","68.9","","68.9","","69.6","","69.2","","69.2","","69.2","a"
"117"," Viet Nam","13.3","","14.5","","16.9","","49.0","","68.3","","69.2","","70.0","","70.9","","71.7","","71.7","","68.7","","69.4","","69.4","","69.8","a,b"
"179"," Yemen","1.0","","3.2","","6.6","","11.7","","17.6","","19.3","","21.0","","22.7","","24.4","","24.4","","26.1","","27.1","","28.0","","28.0","a,b"
"146"," Zambia","22.1","","27.6","","27.5","","32.5","","34.5","","35.0","","36.3","","37.7","","39.0","","40.4","","41.7","","44.3","","44.3","","44.4","a,c"
"150"," Zimbabwe","24.3","","36.8","","45.9","","49.5","","52.7","","54.0","","55.2","","56.5","","58.7","","60.8","","62.9","","64.9","","64.9","","64.9","a"
"78"," Antigua and Barbuda","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"156"," Comoros","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"166"," Djibouti","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"94"," Dominica","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"180"," Eritrea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"175"," Guinea-Bissau","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"145"," Equatorial Guinea","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"74"," Saint Kitts and Nevis","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"19"," Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"161"," Nigeria","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"151"," Solomon Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"67"," Seychelles","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"111"," Turkmenistan","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"97"," Saint Vincent and the Grenadines","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","63.4","","70.6","","75.9","","80.7","","84.5","","85.3","","85.2","","85.9","","86.3","","86.5","","87.2","","87.3","","87.4","","87.4",""
" ","High human development","33.8","","40.3","","46.2","","55.0","","61.0","","63.1","","65.1","","66.9","","68.6","","68.9","","70.5","","70.8","","71.8","","72.0",""
" ","Medium human development","22.6","","25.6","","28.9","","35.1","","39.4","","36.3","","36.9","","37.2","","37.8","","38.5","","38.9","","39.2","","39.4","","39.5",""
" ","Low human development","7.4","","9.8","","11.9","","13.5","","17.5","","18.7","","19.6","","20.6","","21.3","","21.7","","22.7","","23.1","","23.5","","22.7",""
" ","Developing Countries","29.2","","34.4","","39.3","","46.4","","51.5","","51.8","","53.2","","54.4","","55.5","","55.8","","56.9","","57.1","","57.7","","57.6",""
"","Regions","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","20.6","","25.1","","30.4","","34.2","","41.5","","43.3","","45.1","","46.7","","48.3","","49.1","","50.7","","52.1","","52.5","","52.5",""
" ","East Asia and the Pacific","32.7","","39.3","","45.5","","54.4","","60.7","","62.8","","64.8","","66.9","","68.9","","69.0","","70.9","","71.0","","72.1","","72.4",""
" ","Europe and Central Asia","55.9","","60.8","","66.1","","69.4","","77.5","","79.0","","80.1","","80.9","","82.2","","81.3","","83.4","","83.9","","83.8","","83.7",""
" ","Latin America and the Caribbean","29.1","","34.6","","39.0","","46.3","","50.6","","52.8","","54.9","","55.7","","56.6","","57.7","","58.4","","59.2","","60.1","","60.3",""
" ","South Asia","23.4","","26.6","","30.3","","37.8","","41.9","","38.4","","39.0","","39.3","","39.9","","40.6","","40.9","","41.1","","41.3","","41.4",""
" ","Sub-Saharan Africa","16.4","","21.4","","24.0","","26.2","","29.2","","30.3","","31.1","","32.0","","32.2","","32.4","","33.3","","33.6","","33.9","","32.8",""
" ","Least Developed Countries","12.3","","14.7","","17.0","","19.1","","23.4","","23.6","","24.4","","24.6","","25.5","","27.1","","27.9","","28.5","","29.1","","28.4",""
" ","Small Island Developing States","34.9","","42.3","","47.6","","52.0","","46.4","","48.4","","57.4","","58.5","","59.5","","59.6","","60.4","","60.6","","60.9","","59.5",""
" ","Organization for Economic Co-operation and Development","61.1","","68.4","","73.0","","78.0","","82.4","","83.3","","83.1","","83.6","","84.1","","84.3","","85.0","","85.1","","85.4","","85.4",""
" ","World","40.2","","45.4","","49.8","","55.9","","60.0","","60.4","","61.3","","62.3","","63.1","","63.3","","64.2","","64.2","","64.6","","64.5",""
"a: Data refer to the most recent year available during the period specified."
"b: Based on projections from Barro and Lee (2018)."
"c: Updated by HDRO based on data from ICF Macro Demographic and Health Surveys for 2006–2019."
"d: Updated by HDRO based on data from United Nations Children’s Fund (UNICEF) Multiple Indicator Cluster Surveys for 2006–2019."
"e: Updated by HDRO using projections from Barro and Lee (2018)."
"f: Based on data from OECD (2019b)."
"g: Based on cross-country regression."
""
