"Government expenditure on education (% of GDP)"
"Dimension: Education"
"SDG 1.a Ensure significant mobilization of resources from a variety of sources, including through enhanced development cooperation, in order to provide adequate and predictable means for developing countries, in particular least developed countries, to implement programmes and policies to end poverty in all its dimensions"
"Definition: Current, capital and transfer spending on education, expressed as a percentage of GDP."
"Source: World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2013-2018",""
"123"," Iraq","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"105"," Libya","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"117"," Marshall Islands","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"48"," Montenegro","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"161"," Nigeria","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"97"," Suriname","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"151"," Syrian Arab Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development","..","","..","","..","","..","","","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","..","","..","","..","","..","","5.3","","5.2","","4.9","","4.9","","5.0","","..","","..","","..","","..","","4.8",""
" ","High human development","3.3","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","4.8",""
" ","Medium human development","3.6","","..","","3.8","","..","","3.5","","3.7","","3.8","","3.8","","..","","..","","..","","..","","..","","3.6",""
" ","Low human development","2.7","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","3.8",""
" ","Developing Countries","2.9","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","4.4",""
"","Regions","","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","4.4","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","3.6",""
" ","East Asia and the Pacific","4.0","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","3.7",""
" ","Europe and Central Asia","..","","..","","2.9","","..","","..","","..","","4.6","","..","","4.6","","4.2","","..","","..","","..","","4.0",""
" ","Latin America and the Caribbean","2.0","","..","","4.0","","..","","5.3","","5.2","","..","","..","","5.5","","5.6","","..","","..","","..","","5.4",""
" ","South Asia","3.1","","..","","3.9","","3.3","","3.4","","3.5","","3.4","","3.4","","..","","..","","..","","..","","..","","3.6",""
" ","Sub-Saharan Africa","5.2","","..","","..","","..","","4.8","","..","","..","","5.1","","5.0","","..","","..","","..","","..","","4.7",""
" ","Least Developed Countries","1.8","","..","","3.0","","..","","..","","2.7","","..","","3.1","","..","","..","","..","","..","","..","","3.1",""
" ","Small Island Developing States","4.0","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","3.0",""
" ","Organization for Economic Co-operation and Development","4.4","","4.4","","..","","..","","5.4","","5.2","","4.9","","5.0","","5.0","","..","","..","","..","","..","","4.8",""
" ","World","4.3","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","4.7",""
"a: Data refer to the most recent year available during the period specified."
""
